id,predicted_price
2413301070,343741.47
345700040,256200.66
5566100145,374798.34
7634800070,413479.28
9346910500,578983.06
3529300060,369048.62
8128600060,1454568
8572900275,216637.2
4139420590,1838483.6
9274200322,604115.3
1472700200,567329.4
8820903380,600146
8563010130,1094735
8965450110,911159.8
9274204230,484987.28
8165501700,413974.2
2193340260,545374.44
1860600290,831182.3
1222000055,196469.16
2492200280,396759.25
2488200455,360062.03
809001520,996705.94
1796361140,224588.86
6398000011,770193.6
6813600365,564620.8
7504100920,1092705.6
8835770330,736779.25
524059322,640487.4
4307330280,500701.78
1245002952,1047510.06
2021069059,274859.25
5700000595,612846.4
3629970930,860104
3336002215,295145.53
5100401060,707437.5
3278600750,334075.16
1126069045,877504.56
7568700175,334712.03
452001475,476118.66
9283800230,447732.88
1737300130,729940.06
6189600040,532022.56
3679400025,509079.88
1096100010,337971.4
9513900050,231829.31
5452800645,621152.75
273800100,216639.95
7228500037,439112.7
808300090,493618.5
2493200215,458852.28
5035300255,676724.56
3380900160,355722.44
3630000130,402760.66
7300400670,370709.34
6798100070,370300.44
8078400010,782081.5
5566100060,457550.3
2768200212,481815.78
4035900060,618007.56
9460000110,358263.8
7199320190,595476.9
2225039081,484979
9512200050,803977
2634500085,336616.16
3654800200,283232.44
2724079090,1352727.5
2597520720,779534.75
3034200426,440905.03
984000130,325043.53
7852020670,475253.28
7923500060,693999.2
2310030510,298145.12
2205500540,509267.53
2493200015,353067.12
7853361420,520753.38
5652600605,588873
5285200020,334432.12
9406530150,338338
5706300020,578917.75
3278602490,486097.97
7197000100,580543
4447300008,526935.44
7899800045,243565.67
9250900095,341523.97
9268851740,589433.94
8682261440,507541.6
7284900385,822040.3
8079040300,491292.4
2225300585,388896.28
3223039013,336302.56
2013801350,270549.4
4055701110,803427.44
3578401770,529443.75
4046500720,643761.3
6145601745,357533.7
5207200195,602358
1972201856,520408.9
7212680080,262569.97
7277100510,683370.75
522079022,482439.3
5605000440,741560.5
6632300230,414847.16
8815400165,635877.44
6708200320,524673.75
2426059076,558738.5
3260200200,511353.28
2770601741,489061.78
4338800500,235520.3
9201000320,831724.75
7655900038,332454.2
3625059140,652602.1
4222310010,223645.75
2114700115,324611.56
3291800710,352448.56
9406590010,425770.7
3025059124,2565877.5
7972601250,454209.1
930000470,835532.25
6690500060,468269.75
16000015,203763.73
5693501102,602511.06
8079040490,411940.1
7225000155,324019.1
8819900170,669428.8
7972601270,377726.53
1224069074,909696.56
5126900321,357187.7
3438501860,421367.1
2822069080,380421.66
1656600310,617989.56
3856900507,1257277.1
1626069139,483275.3
2524049257,1407178
3904960150,614525.4
7214820610,439505.6
7977201845,575849.44
2428100080,827163.8
2202500135,413405.84
1523550220,668079.44
2313900610,351210.9
4123840050,409546.16
2125059124,869457.1
1225039067,455008
6431500283,421181.4
2473380010,292938.16
5694501195,405325.8
2881700046,377889.62
6837820330,327487.44
2337300370,195530.77
3876540630,243282.81
626059317,372106.38
3374500520,352424.4
7228501903,433732.6
4019300051,509192.25
4232902615,628125.94
3546000090,285355.03
8127700215,730737.3
3438501100,400603.94
1769600066,623901.9
8146100610,480892.5
3052700695,578950.2
7954310210,775878
3761700053,2292098.2
1320069179,342250.97
1331900410,878657.8
7303100210,311265.2
2464400285,495897.7
6163901150,398879.78
8955800045,454126.4
2314300200,478161.2
9528104360,457615.38
4177100005,661306.06
8856960260,286525.38
1828001220,740587.1
3066400710,805832.25
624110610,1028431.2
4040800260,433466.94
5019500215,551109.3
2481630180,782385.6
7203170190,739949.1
510001280,701398.1
9430110120,739832.4
1565950030,339342.78
9828202255,737365.25
3878900270,500281.6
8091600080,196608.28
1112000035,344095.62
2228900270,298705.56
6648701740,326801.4
1245003740,603234.56
2174503441,427047.12
7708250010,291211
6072300110,507172.97
2329800140,257364.67
1494300040,552637.3
3832050130,315884.03
7203100730,942882.4
7199330170,455689.4
7785000220,595998.1
1250201175,447775.75
4054500180,1096180.6
7905200061,423847.47
3751604895,181706.27
5220300140,256603.5
3323059027,361794.34
8651611980,1035956.25
8673400190,560427.9
1668500100,966078.9
1023059365,490419.8
3308030060,380098.25
4232400860,862497.25
2144800615,226034.06
1568100920,1423238.1
9406510040,483249.1
2923049421,357362.3
1051000040,1013132.4
2077700042,607680.75
9423800030,248546.34
9818700455,664191.06
7133300675,350536.75
4113800550,693435.06
5553300375,1643336.9
2025701530,243518.78
7942601155,427904.84
7524300020,278997
2520069100,302911.88
5412300410,181963.19
7504110760,1015498.44
2594200350,309809.84
2722059013,212571.45
8078430480,693112.8
1423069162,507145.7
8856001090,146858.52
7000100631,727086.4
4222200280,368116.88
7971300050,666971.3
2009001600,238256.56
6619910140,709626.3
2877100985,556561.9
1196000007,412900.22
1330850130,763491.56
6664900410,270757.25
1231001110,272341.6
9235900030,288125.06
9407101840,346874.75
9523103001,474900.66
2149800278,269521.94
7234601198,694558.75
9476700035,415086.16
9297301065,588397.4
518500700,691496.8
7843500090,368304.72
6056110780,408944.6
2345700260,364217.72
3509600070,292265.5
1431700280,338122.6
1623049174,289635.3
3024089049,414446.4
7853340450,396230.75
7732410360,884294.06
1446800995,317004.16
2946000285,248966.69
425079100,598286.44
3876313040,496795.72
1762600260,1209135
1925069121,852526.7
7443000480,876947.2
7820000015,408088.1
4027701253,461730.22
2826049165,380555.4
5426300060,689280.8
1278000210,136265.88
923000270,335157.34
7657600005,275589.53
3024079057,412991.25
3276180020,334443.44
7304300760,253691.72
3908100020,498184.84
8835400805,709324.5
4051150070,222210.19
3904930530,551276.5
6163900971,321116.2
7942600310,444486.3
4365700330,230200.56
423059207,309391.22
3992700265,335144.2
7177300090,487432.8
2540820010,574529.9
5700002510,914897.3
5201000030,504095.06
7631800015,1919945.6
2922702965,656652.7
1525059198,921138.44
1245003160,644749.25
3810000455,342190.22
7855600080,671001.5
5701500030,986907.5
7504020400,860925.06
1402600570,308302.44
7575610760,318693.6
8731990370,489750.03
5021900090,732255.56
290000075,326120.3
2841500010,642282.2
3955900830,509136.12
7852110140,607005.8
1311400350,237235.45
7773800015,486837.94
4123400320,508042.47
2725069157,1017395.44
666000143,684133.94
5101408678,583049.5
6371000026,346068.53
2024059084,667545.44
7283900036,368192
8881900230,945900.25
3959400135,447667.66
7696610270,281213.97
1689400150,787666.4
5103900015,473108.8
1441000350,488113.5
5101408735,323385.78
3126059027,2139809.5
2320069014,441377.03
9541600015,662511.44
8682320420,738368
1562200090,628301.3
3395070980,599872.3
7349600230,268798.72
522049122,345211.3
869700060,294872
811000055,1192619.2
1221059176,356544.78
1523059103,388416.66
2025760210,1398634
9218400088,361399.3
8682292020,479018.4
2623089135,426925.72
3758900259,1456783.5
524069049,547647.2
3121500150,986176.3
5581400080,934559.56
8087800020,498272.03
4070700290,768337.25
3296000170,731127
9238500040,553540.3
2744600040,325565.16
6813600380,575276.44
6140100150,502537.34
2201500555,431976.06
2600110250,677167.5
4337000275,174948.2
1186000150,623573.7
1972201963,509401.3
1105000745,370522
2887700560,582835.44
4039700080,613970.4
522049104,331108.1
7520000695,213329
7714000310,380380.3
4319200060,599138.6
8624700015,582781.94
5104520610,336054.56
2354300845,313894.88
3824100291,480704.56
6151800612,225688.34
5454200080,823400.3
6413600290,349885.53
2131200065,356983.28
1459920010,262902.62
50300090,372614.78
2326300090,639941.6
7714000070,354159.72
3630180500,1079250.9
1727850340,1080718.2
8691430330,1270038.8
2310030390,276286.94
5561400610,592404
7010701016,508781.72
7883605915,321575.06
1282300995,374396.75
4040700310,492354
3353400435,253569.86
2143701015,590255.9
255450020,351386.84
1020069017,309279.3
4038200120,551377.6
9284801100,308669.9
1965200075,552583.3
847100047,520107.62
4038700720,645474.3
6815100085,776310.6
2508000020,333408.88
255520180,1010885.7
6822100750,507875.2
869700050,342043.28
1775801405,562955.25
6600400090,282241.9
7202330270,492703
1683400165,747924.4
2625069070,1173197.4
7625702440,400066.5
3388000640,251984.7
1899400365,259335.5
6899990200,919625
5569700020,933416.6
986000045,351401
3293700221,316794.38
3764800250,345910.7
2291400566,354390.75
4219401236,1281921.4
4239400840,165400.47
7211400990,263370.34
7696500280,176443.27
7215721070,552697.94
3204850140,365385.22
4322200220,659131.5
2566300100,1002860
1944900090,440564.9
6648500390,332584.22
7385300020,930701.7
1704900135,365020.3
2877100655,819124.3
2726079098,699875.25
7625703800,403074.2
318300040,721913.75
7922800190,555259.6
2023049361,209361.12
8946400210,416623.3
6071600450,496633.2
4343800100,403208.84
1443300140,343181.12
1024039001,637312
2767704860,560496.5
7234600851,670494.3
644200065,701389.94
7784400035,831023.3
3826000560,273460.4
9272202260,637970.75
263000253,422451
3621059043,563009.94
240000130,659974.56
1352300120,226621.23
7849200861,285643.06
2487700130,406352.78
1796100140,278438.62
7234601221,551310.8
8651710190,478045.47
2916200091,475966.84
1232000915,478216.66
1545801970,257442.48
3211200420,307954.84
7686204675,178327.97
3141600210,218591.83
3959401284,554205.9
2113700825,336554.78
3876000710,412943.56
522069022,461105.8
3214200070,392036.38
1221039156,308899.1
259600790,499564.53
785000040,537433.75
8138870470,481361.06
2596300035,417025.88
540100057,1038627.3
3073500045,512908.75
5363200266,433706.72
8682261650,487040.34
3224510080,880609.9
3211270160,621278.5
9269200520,238415.33
293810190,449771.44
4197400043,289922.34
3026079031,386975.84
5332200405,739488.7
2473411210,352256.94
9268200315,525861.5
8123500050,639311.8
3221069091,505701
2485000165,599389.6
4058800215,729049.3
1926059039,844591.9
2533300680,953488.3
3343903640,340535.3
5700003705,1359521.2
2023049372,458949.72
4058800830,553265.9
3333002302,413487.53
2944500340,347037.3
1982200790,569396.8
8929000270,503638.47
8122101440,282553.62
7525530470,917009.06
9332800020,707628.44
3878900525,269045.6
5420300210,250280.08
9232900165,307940.97
6414100026,408027.03
3013300660,844874.6
7954300120,674240.56
1081200360,349999.66
2877102345,520005.97
2202500255,464124
7984400050,205358.2
9558020380,543350.44
7812801850,244393.56
8944460020,427625.5
2306400040,544119.6
8649400410,473529.06
7889602020,250176.95
2041000025,511501.94
871001484,474765.66
2767602141,515378.25
3630180470,950763.56
2769602140,455675.62
2473250280,345713.78
5422560660,563881.5
3756600240,351826
8651600160,682426.06
7202300540,945346.2
8961950250,599360.5
3303000130,423106.4
798000062,317671.5
1695900150,725910
1604730150,494990.12
4136930310,448619.34
8835401250,1278713
8665900328,419813.4
9262800255,262919.78
1853080570,876081.56
5556300114,953159.75
9517200290,454000.75
4037200295,519529.6
7417100123,456161.22
2620069077,197198.39
7922720040,737514.44
558100090,536413.1
257000037,320915.94
3319500385,427539.2
9297301520,344551.4
3580900090,361078.38
1321039076,157585.84
7227801581,315926.22
9407001620,286762.22
2130400150,333535.12
2312400200,228861.03
4046700210,476487.4
1193000480,1068642.4
1492800296,590572.4
3013300017,357348.7
3630240140,600203.25
1049010390,367174.34
9320900420,167827
4315700060,284074.94
2591010290,332068.84
323089085,520903.03
6600400270,196142.47
2919701105,466948.62
7202360670,990509.56
8927600100,663396
3211700045,599849.06
4027701326,497134.8
1601600195,322279.56
7853280350,1029393.8
3629970130,761355
7203120020,886958.25
9542900190,363619.5
8035350120,563042.06
1238501184,1089723
251200240,490958.6
8945300200,158529.2
2162000160,931231.2
5466310060,237209.39
1239400064,751523.4
5205000020,367349.4
1720800305,790737.5
7280300375,552453.3
2095800400,493348.6
7852010950,629637.44
1428001160,603805.2
9528104910,732740.2
8644210470,969785.56
7923300310,506217.44
254000100,582615.94
1931300688,464665.88
7007700030,431941.12
422049178,185812.98
422069067,398014.75
2923049393,433577.2
930000305,444583.03
2461900448,476013.12
2610100020,281842.9
2895550050,281970.22
7701700040,287051.72
2460900020,541320.56
9827700105,605861.2
1005000240,277003.8
7200001254,525833.4
866400040,461307.88
305000170,746317.4
2260800110,973360.44
3442000127,672965.4
5253300437,460419.56
7576700150,852624.25
5469501410,702170.44
5104531120,1045405.75
723049434,242483.78
622069006,1600497.1
2517101200,319240.84
8159620160,244363.88
5561300640,451307.56
3317010130,216645.33
4364200250,320737.9
8732300060,580811.25
5603700025,820101.6
3585900190,999217.75
3996900575,249525.69
8731801260,214699.86
3810000860,333568.5
5700003585,2091335
6332000050,404079.34
9286100250,409314.53
9471201110,833967.25
9290800050,499590.5
7300200400,648939.44
526069024,913046.5
1454600156,1235011.2
3904980360,505792.1
2626119062,342935.88
8651730290,464218.6
7611200195,742557.44
1919800260,570443.56
6632900354,275006.78
3972900195,340790.72
5151600170,288060.53
7016000440,535770.7
871000435,711634.06
9578060540,520616.88
2332700060,878298.3
766000240,271088.7
4363700200,300909.44
7100000250,245588.64
2781250560,219997.14
2781250100,338182.28
5419800220,361173.56
7147600245,266689.44
2926069083,979376.9
6189200125,904550.8
9542830160,317119.44
5152200020,339176.3
9412900045,511442.62
6600410480,174885.16
6979970080,691992.9
5636010280,268648.47
1732801300,964219.2
5561401530,523333.56
9578500510,305915.8
7304300906,281963.03
1223089077,518291.6
721049207,255587.84
8691330310,1121360.6
1523069204,417925.88
3188100105,567497.3
6608500290,389724.72
2891400410,312762.7
7663700551,309837.38
5413200140,241890.56
425069139,776020
6713700155,350433.9
2767603505,428827.22
7789000080,274402.94
9211500620,230293.28
3750604417,227849.58
7922800320,598600.6
1471620240,319905.12
2222059052,288193.7
9551200270,898076.75
2767603160,481965.8
9406710060,346454.9
8929000250,387359.9
5538300120,465957.12
2223069120,467925.7
1652500060,1464360.5
8564500240,435083.6
3629700120,584567.4
3943600070,417308.44
4171200025,312699.3
2425049063,2959650.2
9828701650,462727.25
3581000340,412663.44
8100900015,432466.7
2125059161,1182079.8
304000380,230798
8146200070,1225553.2
686530170,637902.5
2917200645,464781.47
9547200530,964262.5
2122059199,435332.03
1150000740,732357
5706200060,376124.38
9265410010,238516.81
4083800555,489210.53
6152900332,334049.7
2520900301,227442.64
9828200790,506611.72
1657530180,313818.88
7471900045,280304.03
9828200460,475519
1775900140,447346.5
6139800430,475904.94
7214400005,472893
5332200026,578335.94
9510970300,1051810.1
2540830020,419654.28
3392100140,212563.44
1326069191,397141.88
2125059112,927533.94
859000022,394425.66
8854100350,760675.4
121059007,204072.16
7977201707,551654.5
3859900060,2315775.8
8815400735,744770.7
705700530,282758.06
6600780130,419885
6378500105,382496.6
8143000310,523499.44
2877102330,666764.1
3526039074,546089.2
2115510300,275874.03
3024059014,1836643.6
2141330360,588015.4
546000400,449535.25
2071500011,452047.6
7972000240,233624.52
7016200460,472557.28
6204200180,440384.44
1552100135,949880.9
88000173,388326.53
2581900235,812507.44
9211500560,261485.52
621069218,393905.5
1321970240,302941.6
798000630,276259.78
421000285,271053.12
2824600180,935825
3832051140,306979.44
1237500105,735203.3
8802400906,261196.03
3166900270,426089.3
3682000060,401908.75
5469700020,242280.97
1245001820,604479.75
9547205660,506131.84
7974700122,707179.75
7550801225,589589.44
1099950050,886311.25
1402900460,344471.06
7636800041,975670.9
2115720270,307978.94
8651441750,175863.42
3904100035,292151.1
8815400020,565075.2
3303860590,475703.06
5427110040,889297.3
1782000160,316856.6
6204420290,489969.9
3995700245,284567.25
7955040130,437561.62
1442880650,521933.9
8833510230,1209430.2
7283900551,453299.53
4396000180,264396.34
7504021310,791627.94
322059264,266870.4
3654800040,252986.47
2767704777,496987.75
3278602190,406157.12
3236500220,546275.94
3410600100,291887.53
629410180,742803.9
3352402250,202021.98
4363700304,308219
7237550130,1262749.6
9808590210,1103165.9
8074200175,260169.98
3463400330,438582.75
6306400140,989325
8564950250,499840.53
5381000070,219662.62
9826700697,503424.78
8132700190,437973.7
7943000020,201531.2
9547204675,610414.8
4112100101,495956.78
727500030,565186.94
114101426,366568.25
9274202005,703899.06
1193000380,855440.9
3039000020,451991.6
7852170130,826239.56
2624079010,564578
4137010540,316246.34
7576200012,1031495.9
1138020020,335562.75
3969300030,232380.69
898000200,219085.97
5153100030,227467.62
5104532030,598004.3
4406000050,244104.06
9274203390,520412.4
8682290360,410580.44
6928600330,245216.67
4139680070,1236616
6844702690,481182.9
2154970020,1649635.9
4385701285,802499.75
2426059071,513261.1
2867300160,761605.9
9512500720,517003.72
1773101020,329256.3
8687800100,290439.34
3627800050,1416729.4
1604600227,350674.4
3300701170,383475
9250900111,518821.88
7015200790,551379.6
1311100490,195221.9
2469000010,668944.56
1982201596,527404.2
1862700290,382039.03
2586800270,258678.67
9528102772,442037.9
5490210200,428915.66
6669080020,389870.75
179003055,258241.27
1860600535,858919.2
1592000130,669723.2
3905040170,547044.6
9320500080,269988.62
9276200850,433160.3
224069114,624299.25
2260000340,616044.8
5096300130,424396.03
3432500215,379973.06
2600000050,680253.06
8856003839,215259.47
2492200435,369227.47
7855900110,1170559.6
6806100250,431128.66
2770603523,529049.25
1370800515,1673683.9
2726049150,498094.25
1226059161,551276.25
1068000375,2456139.8
9528104109,532534.8
5126310060,461741.06
1951820070,506680.16
1545805980,389035.66
9464700340,1162474.9
4319200675,819999.75
7518500885,512548.5
7852020620,526998.25
869700370,347868.16
8643000190,354921.16
8902000267,514166.1
7972602435,284929.7
2050100210,1120191.5
6705120540,521497.34
2767601390,488639.62
4141000490,979636.4
9345400350,638560.56
3222079162,272876.47
7789000120,282261.38
6646200770,887021.4
6666800180,743733.1
1725800280,429790.5
6117500460,874997.4
5470100220,220467.8
5457300478,566565.56
7550800195,564219.7
7787050180,650946.44
6204430250,498000.3
7640400250,439418.84
624110920,850212.25
3629920140,389562.88
7173700518,686122.3
3210200395,247874.62
2473480560,458944.44
2623089141,525689.9
1423800080,230462.89
2076400050,322662.53
3832060120,300622.28
7702600930,444138.28
5101404555,353910.56
3723800415,440855.97
3356403400,257570.34
9214400125,545019.6
1797500530,511854.44
9551201660,995656.94
3878900815,331112.12
1760650280,335949.94
5466410030,232866.58
6388930620,567084.8
2331300395,740809.06
9412700160,295283.56
871001611,576361.4
3142600120,581794.2
3995700220,330210.34
2310000280,283395.62
8039900400,366923.3
7504021510,919396.6
1959700445,1431462.5
1556200155,561208.5
3629960590,433808.75
259000240,461697.94
662440020,440124.44
3123049142,464763.03
321100260,629245.5
6840701095,567809.8
3738900165,424240.2
4427100130,367747.44
9238500100,464333
6145601810,331377.84
2570300090,308500.78
4017600010,498905.25
1005000220,365316.06
1257202120,566350.56
9527000490,510512.94
8691400080,1107574.6
1726069084,458979.97
248000240,209557.94
6113400046,374028.06
2130702350,462362.5
920069052,238266.25
6071300160,572274.8
1623049041,172721.64
9268200285,350330.16
1843100520,346662.22
2887700826,575915.44
9122000385,604617.94
9475700220,370436.2
2804600005,767701.56
2896400300,401045.3
5015000180,687928.06
3630220180,865387.2
8832900780,503401.47
1568100300,481390.03
8718500610,452982.12
4147200140,1079454.6
1973700030,852682.6
8862000075,229047.58
9320990110,290586.5
1151100035,338310.6
2011000010,229671.45
1651500060,864603.6
446000190,745659.9
2344300220,809425.3
523049195,260900.8
9191200015,613258.6
7942601410,688050.8
7137800300,223346.61
7853300280,565917.94
6654700240,339208.84
569000050,605942.06
3584000180,257363.86
2026079055,353501.2
8898700880,310039.66
5075400150,620481.1
8731981360,401560.6
4222500020,219895.73
7996720050,612244.8
4077800094,692964.94
6446200365,685711.1
2824089053,494627.28
1311800220,284885.06
3522049063,714692.1
1721801280,245031.88
6131600240,221658.5
7202310040,676286.2
1123059125,623118.75
646910160,254611.66
5630500005,371694.25
3342100785,342944.25
9547205610,582810.6
1773100123,278277.1
3353400092,332792.28
217500015,408346.84
3649100031,421478.34
7896300150,311032.4
623049185,254033.34
1773100430,362981.06
1781500220,690766.3
3395380200,320680.6
2424059170,2270392.5
4389200765,1525308.1
1543000060,557021.44
6154900005,518950.3
2902200240,460779.9
1442880640,525578.75
8562770490,516226.38
2768300655,652446.75
3432501315,323730.7
5035300570,624094.3
3626039028,383672.8
3876540780,227967.28
327000100,887140.9
7551300065,476097.78
1312920060,280718.1
2215901230,249924.22
6306800010,443275.62
2767700022,527065.06
5589900610,453745.6
4320200020,565713.06
5249804655,585905.25
9238500480,493627.16
3885806565,1137275.5
7905200205,383418.53
5727500102,320916.5
3585220070,369810.06
2078500210,583006.7
1839920050,349970.84
534000080,318466.4
856000255,607830.25
4141010110,1546099.8
9558040820,1210134.8
7768700315,858186.4
2796100640,283724.56
1922059010,197418.28
3448000542,306588.3
3883100220,260947.6
7237301210,276464.66
3893100456,1068719.9
9578501110,389564.53
6145601995,407741.25
4024100120,355671.56
8899000050,348433.12
3396820010,560320.44
6749700117,377848.1
1954400060,579244.5
3303970100,681278.5
2540850070,448469.6
3797000745,560588.6
7883603700,323554.9
3438501452,372884.12
3530210260,706944.44
3598600049,217217.7
731500170,383075.78
7129304375,175366.69
263000006,430075.75
7212660560,338784.84
1112700010,395833.2
3420069060,796124.4
2473000470,496113.5
8691390980,845333.6
6184700100,456764.3
4476400275,307803.62
2968801240,279920.25
1529300160,378463.34
7640400070,565018.5
7016100380,451527.53
2172000890,438074.5
4035900015,666754.44
9528104660,1030763.2
507100005,408204.1
2783100160,378129
3629921140,1033490.75
1099750610,243075.48
1330300451,1082949.1
2757000030,726961.94
2114700190,348227.16
2050000020,1131343
3832500790,254893.67
2612000390,396806.2
1483300430,410256.12
8899200720,311262.72
9183700470,333754.88
3530490031,275492.16
7857001225,380018.7
7920100083,428483.8
2254501620,468401.03
3876200070,427824.28
369000365,381719.28
